battery_capacity,current_battery_level,charging_power,temperature,charging_time_minutes,charging_station_type_DC_Fast
-1.6652146805485235,-1.5766594975025519,1.4081651360397756,1.0091475019979697,30.0,1.0
1.6857828724253976,-0.670959677834919,1.227980092340814,-0.2699618409659023,30.0,0.0
-0.56747410285017,1.2266970871829783,-0.8541581904027427,-0.9676578462189234,30.0,0.0
0.12583573569615847,-0.45531686362833973,-0.5838806248543003,-1.0839405137610936,30.0,0.0
-1.0874564817599164,1.5285970270721894,0.17690067076353772,1.24171283708231,30.0,1.0
1.5702312326676762,1.1835685243416625,-0.5938909050597981,-0.2699618409659023,30.0,1.0
-0.5096982829713093,-0.4984454264696556,0.03675674788656756,-0.8513751786767532,30.0,0.0
0.7613697543636262,1.3992113385482416,1.3881445756287798,1.299854170853395,30.0,0.0
-0.3363708233347272,1.1835685243416625,1.3080623339847968,-1.3165058488454338,30.0,0.0
1.0502488537579298,0.45038295603929307,-1.6750011672535678,1.0672888357690546,353.1437976070264,0.0
-0.22081918357700578,-0.7140882406762349,0.5072399175449673,1.0672888357690546,30.0,1.0
1.6280070525465369,-1.1453738690893933,0.4972296373394695,-0.1536791734237321,30.0,1.0
0.6458181146059048,1.2266970871829783,-0.0032843729354239135,-1.374647182616519,30.0,1.0
-0.16304336369814507,-0.97285961772413,1.4682268172727626,-0.9095165124478383,30.0,0.0
1.6857828724253976,0.06222589046745043,0.41714739569548653,1.7068435072509907,30.0,0.0
-0.8563532022444735,0.7091543330871881,0.8175586039154012,0.602158165600374,30.0,1.0
-0.9141290221233342,-1.231630994772025,-0.4737675425938237,0.3114514967449486,30.0,0.0
0.9346972140002083,-1.0159881805654458,-0.43372642177183224,-1.3165058488454338,33.82324406524833,1.0
1.1658004935156512,-0.45531686362833973,0.41714739569548653,-1.2002231813032638,30.59239699820809,0.0
0.7613697543636262,1.4854684642308735,-0.5938909050597981,-0.9095165124478383,30.0,0.0
1.396903773031094,-0.7572168035175507,-0.8641684706082405,1.4161368383955653,64.23995177172716,0.0
1.223576313394512,-1.7060451860264993,-1.6750011672535678,-0.735092511134583,710.3028371028661,1.0
1.5124554127888155,1.6579827155961369,-1.064374074718198,0.8928648344557994,30.0,0.0
-1.6074388606696628,-0.36905973794570807,1.4682268172727626,0.36959283051603364,30.0,0.0
0.35693901521160126,-1.3610166832959725,-0.5138086634158152,0.602158165600374,40.30918579920484,1.0
1.1658004935156512,-1.1022453062480775,0.7174558018604226,0.8347235006847143,32.027103508376904,0.0
-1.37633558115422,-0.5415739893109714,-0.34363389992235144,1.5324195059377355,30.0,0.0
-0.56747410285017,-0.7140882406762349,0.7574969226824141,1.1835715033112248,30.0,1.0
-1.2607839413964985,0.8385400216111357,-1.2645796788281554,0.7184408331425441,41.818117590180805,0.0
0.4724906549693227,-0.23967404942176052,-0.25354137807287064,0.7765821669136292,30.0,1.0
-0.7408015624867521,-0.5847025521522873,0.04676702809206543,0.2533101629738635,30.0,0.0
-1.549663040790802,1.5285970270721894,-1.2946105194446489,-1.6653538514719444,30.0,0.0
-0.3363708233347272,-0.8866024920414982,1.2580109329573075,1.4161368383955653,30.0,1.0
1.6857828724253976,1.054182835817715,-0.8241273497862491,-0.5025271760502427,30.0,0.0
-0.971904842002195,0.36412583035666135,0.4671987967229759,-0.9095165124478383,30.0,1.0
1.1080246736367905,-1.7060451860264993,0.5673015987779546,0.36959283051603364,36.72769936541872,0.0
1.5702312326676762,-1.3178881204546566,1.2680212131628052,0.48587549805820385,30.0,1.0
-1.2607839413964985,0.2778687046740297,1.1979492517243202,0.3114514967449486,30.0,0.0
-0.27859500345586646,0.7954114587698199,-1.0443535143072022,-1.4909298501586892,30.0,0.0
1.2813521332733726,0.9247971472937674,0.7975380435044055,1.5324195059377355,30.0,0.0
-1.6652146805485235,-0.97285961772413,-1.3046207996501467,1.0091475019979697,47.83599877996499,0.0
-0.6252499227290307,0.23474014183271383,-0.7240245477312705,-0.9095165124478383,34.742053531393765,0.0
-0.16304336369814507,-0.36905973794570807,1.3481034548067883,-0.2118205071948172,30.0,1.0
0.9346972140002083,-0.5847025521522873,1.7084735422047115,-0.8513751786767532,30.0,0.0
1.6857828724253976,-0.97285961772413,-0.9242301518412278,1.5324195059377355,73.40326218247975,1.0
-1.37633558115422,-0.06715979805649712,1.298052053779299,0.3114514967449486,30.0,1.0
0.7613697543636262,0.36412583035666135,0.2770034728185164,0.42773416428711875,30.0,0.0
-1.3185597612753592,0.14848301615008214,-0.24353109786737276,-0.735092511134583,30.0,0.0
0.9346972140002083,1.3560827757069258,-0.6539525862927853,0.2533101629738635,30.0,0.0
0.24138737545387987,0.5797686445632406,0.21694179158552918,-0.32810317473698736,30.0,1.0
-0.971904842002195,-0.28280261226307635,-0.49378810300481946,-0.5025271760502427,30.0,0.0
-0.7985773823656128,1.31295421286561,-0.9442507122522235,1.4742781721666502,30.0,0.0
0.29916319533274055,-0.19654548658044466,1.4081651360397756,0.020744827889523147,30.0,0.0
1.1080246736367905,-0.97285961772413,-0.5938909050597981,1.6487021734799057,54.34733066635724,0.0
0.5302664748481833,-0.11028836089781296,1.2580109329573075,0.36959283051603364,30.0,0.0
-1.549663040790802,0.7954114587698199,-0.013294653140921781,0.1951688292027784,30.0,0.0
-1.6652146805485235,-1.3610166832959725,-1.654980606842572,-0.44438584227915756,231.8338908624798,1.0
-1.4341114010330807,1.3992113385482416,0.25698291240752064,-0.8513751786767532,30.0,0.0
1.3391279531522333,1.3560827757069258,-0.7340348279367683,-1.432788516387604,30.0,1.0
0.6458181146059048,0.45038295603929307,1.5783398995332392,1.6487021734799057,30.0,1.0
-1.549663040790802,-0.23967404942176052,0.5873221591889503,-0.9095165124478383,30.0,0.0
1.3391279531522333,-1.533530934661236,-0.033315213551917515,-0.735092511134583,36.99268471984308,0.0
-0.10526754381928437,-1.1453738690893933,1.2580109329573075,0.42773416428711875,30.0,1.0
-0.7408015624867521,-0.45531686362833973,0.9376819663813757,-1.0257991799900084,30.0,0.0
-0.27859500345586646,-1.5766594975025519,-1.6349600464315763,-0.38624450850807246,375.4070439743812,0.0
0.7613697543636262,-0.06715979805649712,0.006725907270073955,-1.0257991799900084,30.0,0.0
0.18361155557501915,1.0110542729763992,0.23696235199652493,-1.7234951852430294,30.0,0.0
-1.2030081215176378,-0.670959677834919,0.9777230872033672,1.0091475019979697,30.0,1.0
0.29916319533274055,-0.5415739893109714,-1.5248469641710998,0.3114514967449486,136.85142282327428,1.0
-0.971904842002195,1.5285970270721894,-1.2245385580061638,1.0672888357690546,30.0,1.0
0.010284095938437049,1.0973113986590308,1.66843242138272,-0.735092511134583,30.0,0.0
0.992473033879069,1.614854152754821,-0.1334180156068962,1.0091475019979697,30.0,1.0
-0.9141290221233342,-0.8003453663588666,-1.0543637945127,0.13702749543169332,35.93568177078533,1.0
-1.3185597612753592,-0.4121883007870239,-1.124435755951185,0.42773416428711875,34.00075079214874,1.0
-0.971904842002195,-0.7572168035175507,1.3781342954232818,0.7184408331425441,30.0,0.0
-0.4519224630924486,0.3209972675153455,1.368124015217784,-1.432788516387604,30.0,0.0
1.6857828724253976,-0.8866024920414982,1.6584221411772222,-0.7932338449056681,30.0,0.0
1.5124554127888155,-0.11028836089781296,-0.12340773540139834,-1.5490711839297742,30.0,0.0
0.5302664748481833,0.6228972074045565,0.9977436476143628,-0.9676578462189234,30.0,0.0
-0.56747410285017,1.1835685243416625,-0.5037983832103173,-0.03739650588156194,30.0,1.0
-0.8563532022444735,1.6579827155961369,0.8275688841208991,0.8928648344557994,30.0,1.0
0.8191455742424869,-1.7060451860264993,0.8976408455593842,-0.6188098435924128,38.94654773100955,0.0
-0.7408015624867521,-1.4472738089786044,-0.36365446033334714,-1.3165058488454338,30.0,0.0
0.9346972140002083,0.7091543330871881,1.0277744882308566,1.35799550462448,30.0,1.0
1.2813521332733726,-1.231630994772025,-1.1544665965676788,-1.6653538514719444,75.17912706276131,1.0
-0.3941466432135879,-1.533530934661236,1.598360459944235,0.36959283051603364,30.0,0.0
-0.27859500345586646,0.40725439319797724,-0.754055388347764,-1.5490711839297742,30.0,0.0
-0.3363708233347272,0.06222589046745043,-0.5738703446488024,-1.2002231813032638,30.0,0.0
1.6857828724253976,-1.231630994772025,-1.434754442321619,-0.6188098435924128,184.84585082370228,1.0
1.6857828724253976,-0.97285961772413,1.3481034548067883,1.7068435072509907,30.0,1.0
1.6857828724253976,1.0973113986590308,-1.6950217276645636,1.4742781721666502,334.86353205824696,0.0
0.8191455742424869,1.4423399013895577,0.40713711548998865,1.299854170853395,30.0,0.0
0.5880422947270441,1.6579827155961369,-1.0343432341017043,0.2533101629738635,30.0,1.0
-0.10526754381928437,-1.0159881805654458,-0.43372642177183224,1.0091475019979697,32.30021156161122,1.0
-0.9141290221233342,1.1835685243416625,1.6183810203552307,-1.2002231813032638,30.0,1.0
0.8191455742424869,1.31295421286561,-1.4747955631436105,-0.1536791734237321,42.842159324801,0.0
-1.7229905004273842,0.9247971472937674,0.8175586039154012,-0.9095165124478383,30.0,0.0
-0.3363708233347272,0.019097327626134586,0.5873221591889503,0.3114514967449486,30.0,0.0
-1.37633558115422,-0.28280261226307635,0.04676702809206543,-1.7234951852430294,30.0,0.0
-1.2607839413964985,1.2698256500242942,0.4972296373394695,-0.5025271760502427,30.0,1.0
-0.3941466432135879,0.19161157899139797,-1.3546722006776362,-0.2118205071948172,49.122040467777495,1.0
-1.7229905004273842,0.7522828959285041,-1.6950217276645636,-0.09553783965264703,178.2141706172426,0.0
0.7613697543636262,0.45038295603929307,1.0277744882308566,-0.9095165124478383,30.0,0.0
-1.3185597612753592,-0.28280261226307635,0.05677730829756329,-1.2002231813032638,30.0,0.0
-0.3941466432135879,0.14848301615008214,0.9276716861758778,-0.6188098435924128,30.0,0.0
-1.145232301638777,-1.1022453062480775,0.1468698301470441,-0.5025271760502427,30.0,0.0
1.1658004935156512,1.614854152754821,-1.5648880849930913,1.1254301695401399,60.15637146101838,0.0
-0.7985773823656128,1.2698256500242942,1.0778258892583459,1.0091475019979697,30.0,0.0
-1.3185597612753592,0.40725439319797724,0.22695207179102705,1.299854170853395,30.0,0.0
0.24138737545387987,-0.36905973794570807,0.2669931926130185,1.6487021734799057,30.0,0.0
0.24138737545387987,1.1404399615003467,1.3380931746012905,-1.2583645150743488,30.0,0.0
0.12583573569615847,-1.6197880603438677,-1.0743843549236958,1.4742781721666502,70.01453762412248,1.0
1.6280070525465369,1.4423399013895577,1.1879389715188224,1.1835715033112248,30.0,1.0
-1.4918872209119414,0.45038295603929307,-1.5348572443765978,0.07888616166060823,54.00784412111872,1.0
0.6458181146059048,1.1404399615003467,-1.0743843549236958,-0.7932338449056681,30.0,1.0
0.4724906549693227,1.5285970270721894,1.5883501797387372,0.6602994993714592,30.0,0.0
1.5702312326676762,0.3209972675153455,0.7975380435044055,-0.6769511773634979,30.0,1.0
0.5880422947270441,-1.0159881805654458,-1.5448675245820955,0.544016831829289,200.17584209856943,1.0
-0.16304336369814507,-1.4472738089786044,-0.30359277910036,-0.2118205071948172,36.444546421532486,1.0
-1.37633558115422,-1.1885024319307091,1.368124015217784,1.1835715033112248,30.0,1.0
-1.2607839413964985,1.0973113986590308,1.4882473776837584,0.36959283051603364,30.0,1.0
-1.3185597612753592,-1.5766594975025519,0.7374763622714183,0.1951688292027784,30.0,0.0
-1.0874564817599164,-1.3178881204546566,1.1879389715188224,0.9510061682268846,30.0,1.0
0.18361155557501915,-1.0159881805654458,-0.8441479101972448,1.0672888357690546,30.0,1.0
0.12583573569615847,0.4935115188806089,0.2770034728185164,1.6487021734799057,30.0,0.0
0.992473033879069,-1.4904023718199202,-0.10338717499040259,-1.2002231813032638,40.39626746215654,1.0
1.396903773031094,1.2266970871829783,-0.3136030593058578,-0.03739650588156194,30.0,0.0
-0.4519224630924486,1.4423399013895577,-0.9542609924577213,-0.5606685098213278,30.0,1.0
-0.3941466432135879,-1.3610166832959725,-1.5248469641710998,-0.5606685098213278,165.66695028745804,0.0
0.35693901521160126,1.5717255899135052,1.5883501797387372,1.35799550462448,30.0,0.0
0.24138737545387987,-0.8434739292001824,-1.2145282778006659,0.1951688292027784,87.84381249822198,0.0
0.7613697543636262,-0.7140882406762349,0.607342719599946,-1.2583645150743488,30.0,1.0
0.5302664748481833,-1.5766594975025519,1.2379903725463117,0.1951688292027784,30.0,1.0
-0.5096982829713093,-0.7140882406762349,-1.594918925609585,1.1254301695401399,193.10272360580055,0.0
-0.22081918357700578,0.7954114587698199,1.6384015807662264,-1.0839405137610936,30.0,0.0
0.24138737545387987,-1.6197880603438677,-1.5648880849930913,0.9510061682268846,279.0686012054894,0.0
-1.7229905004273842,1.1835685243416625,-1.434754442321619,-0.5606685098213278,30.0,0.0
0.24138737545387987,-0.024031235215181263,1.2079595319298182,1.5324195059377355,30.0,0.0
0.35693901521160126,0.3209972675153455,1.4982576578892564,-0.6188098435924128,30.0,0.0
0.9346972140002083,0.5797686445632406,0.7875277632989076,-1.432788516387604,30.0,0.0
-0.971904842002195,-0.23967404942176052,-0.7340348279367683,1.1254301695401399,30.0,0.0
-1.6074388606696628,0.6660257702458723,1.3180726141902948,0.8347235006847143,30.0,0.0
-1.7229905004273842,-0.024031235215181263,1.6584221411772222,0.3114514967449486,30.0,0.0
-1.4918872209119414,1.5717255899135052,-1.3246413600611424,-1.0839405137610936,30.0,1.0
-0.27859500345586646,1.1835685243416625,-1.3346516402666404,0.602158165600374,41.59545622950298,0.0
1.396903773031094,0.23474014183271383,1.288041773573801,0.020744827889523147,30.0,1.0
-0.971904842002195,1.614854152754821,0.07679786870855904,-1.6653538514719444,30.0,0.0
0.4724906549693227,-1.1885024319307091,-0.7440451081422661,-0.8513751786767532,41.05718889528949,1.0
-0.22081918357700578,-0.5847025521522873,1.1078567298748394,-1.7234951852430294,30.0,0.0
-1.2607839413964985,-1.4904023718199202,0.6674044008329333,-1.5490711839297742,30.0,1.0
-0.9141290221233342,-1.0159881805654458,-0.073356334373909,0.9510061682268846,30.0,0.0
-0.9141290221233342,-0.19654548658044466,-0.7440451081422661,1.24171283708231,34.575887907988424,0.0
-0.27859500345586646,-1.6629166231851835,0.8575997247373928,-1.7234951852430294,30.0,0.0
0.6458181146059048,1.5717255899135052,1.3781342954232818,1.24171283708231,30.0,1.0
1.6857828724253976,0.4935115188806089,0.907651125764882,0.9510061682268846,30.0,0.0
-1.0296806618810557,1.0973113986590308,1.217969812135316,0.2533101629738635,30.0,0.0
1.1658004935156512,0.4935115188806089,0.8676100049428906,-1.0257991799900084,30.0,0.0
0.06805991581729776,0.10535445330876628,0.7775174830934098,1.1254301695401399,30.0,1.0
0.4724906549693227,-0.8003453663588666,0.7374763622714183,0.8347235006847143,30.0,1.0
1.0502488537579298,0.6228972074045565,0.7975380435044055,0.6602994993714592,30.0,0.0
1.223576313394512,1.1404399615003467,-0.4837778227993216,0.020744827889523147,30.0,0.0
0.06805991581729776,0.8385400216111357,1.5382987787112479,-0.6188098435924128,30.0,1.0
-1.549663040790802,0.7522828959285041,-0.02330493334641965,1.4742781721666502,30.0,1.0
-0.047491723940423655,-1.231630994772025,0.03675674788656756,-1.374647182616519,30.0,0.0
0.35693901521160126,1.2266970871829783,0.9777230872033672,1.5324195059377355,30.0,0.0
-0.4519224630924486,-0.06715979805649712,0.32705487384600573,0.544016831829289,30.0,0.0
0.4724906549693227,-1.1885024319307091,1.5382987787112479,0.13702749543169332,30.0,1.0
0.8191455742424869,0.019097327626134586,-1.0543637945127,-0.1536791734237321,37.23498103995078,1.0
-0.9141290221233342,0.7091543330871881,1.438195976656269,1.1254301695401399,30.0,0.0
0.7035939344847655,0.5366400817219248,1.5282884985057499,0.7765821669136292,30.0,1.0
-0.10526754381928437,-1.231630994772025,-1.124435755951185,1.1254301695401399,56.242979987123135,1.0
0.29916319533274055,-1.1885024319307091,0.47720907692847375,1.7068435072509907,30.0,0.0
-1.0296806618810557,1.4423399013895577,0.9476922465868736,1.4742781721666502,30.0,0.0
0.06805991581729776,0.7091543330871881,-0.30359277910036,0.7765821669136292,30.0,0.0
-1.37633558115422,-0.024031235215181263,0.6473838404219375,-0.6188098435924128,30.0,1.0
1.6280070525465369,1.7011112784374527,0.4671987967229759,0.07888616166060823,30.0,1.0
1.1658004935156512,0.19161157899139797,-1.5648880849930913,-1.2583645150743488,183.77246395253337,0.0
-0.5096982829713093,-0.23967404942176052,1.3080623339847968,0.1951688292027784,30.0,1.0
-0.16304336369814507,-1.6197880603438677,-0.33362361971685356,-0.9676578462189234,36.26873008732861,1.0
-1.6652146805485235,-1.533530934661236,0.607342719599946,-1.5490711839297742,30.0,1.0
0.6458181146059048,-1.2747595576133408,-0.8241273497862491,-0.09553783965264703,38.69759926012203,1.0
0.8191455742424869,1.31295421286561,-0.9442507122522235,-0.9095165124478383,30.0,0.0
1.5124554127888155,0.6660257702458723,-0.3536441801278493,-0.7932338449056681,30.0,1.0
1.2813521332733726,-1.3178881204546566,-0.6139114654707939,-0.6769511773634979,59.81394683838441,0.0
-1.4341114010330807,-0.28280261226307635,1.298052053779299,0.42773416428711875,30.0,1.0
-0.16304336369814507,1.1404399615003467,-0.8041067893752534,-1.2583645150743488,30.0,0.0
-0.16304336369814507,1.3560827757069258,0.18691095096903557,-0.2118205071948172,30.0,1.0
0.7613697543636262,-0.4121883007870239,-0.984291833074215,1.0672888357690546,44.48074073726726,0.0
0.7613697543636262,1.4854684642308735,0.01673618747557182,-0.9095165124478383,30.0,0.0
-0.6252499227290307,1.31295421286561,-1.364682480883134,0.36959283051603364,30.0,1.0
-0.047491723940423655,1.0973113986590308,0.38711655507899295,-0.1536791734237321,30.0,1.0
-1.145232301638777,1.2698256500242942,1.2680212131628052,1.1254301695401399,30.0,0.0
1.5702312326676762,0.019097327626134586,-0.3836750207443429,1.4161368383955653,36.836820813415,1.0
1.396903773031094,0.9679257101350832,1.1178670100803374,-1.5490711839297742,30.0,0.0
-0.16304336369814507,-0.36905973794570807,0.2669931926130185,-0.5606685098213278,30.0,0.0
-0.3363708233347272,-0.8866024920414982,-1.3947133214996277,1.4742781721666502,92.95000102909182,0.0
0.4724906549693227,0.7091543330871881,-0.3536441801278493,0.1951688292027784,30.0,0.0
0.12583573569615847,0.40725439319797724,0.767507202887912,-0.6769511773634979,30.0,1.0
-1.7229905004273842,1.7011112784374527,1.6984632619992137,1.6487021734799057,30.0,1.0
1.5124554127888155,-0.670959677834919,-0.25354137807287064,0.36959283051603364,34.63876418878692,1.0
-0.22081918357700578,-1.231630994772025,1.6283913005607287,1.5905608397088205,30.0,1.0
1.5124554127888155,1.31295421286561,-0.2835722186893642,-1.5490711839297742,30.0,1.0
1.223576313394512,-0.06715979805649712,0.6273632800109418,0.36959283051603364,30.0,0.0
-1.0296806618810557,-1.0159881805654458,-1.2745899590336531,1.1835715033112248,56.19462904601615,1.0
0.5880422947270441,0.19161157899139797,-1.3947133214996277,0.07888616166060823,72.28630254655036,1.0
-1.6074388606696628,-1.2747595576133408,0.5973324393944481,0.8347235006847143,30.0,1.0
0.4724906549693227,1.2698256500242942,-1.434754442321619,1.0091475019979697,42.24911672672048,0.0
-1.4341114010330807,-0.7572168035175507,-0.11339745519590046,-1.0839405137610936,30.0,1.0
-1.3185597612753592,1.2698256500242942,1.6183810203552307,0.602158165600374,30.0,1.0
-0.22081918357700578,-0.11028836089781296,0.3570857144624993,1.4742781721666502,30.0,1.0
-1.2607839413964985,-1.6629166231851835,-1.5348572443765978,-0.8513751786767532,139.71900472854625,1.0
0.35693901521160126,1.6579827155961369,-0.6839834269092789,-0.9676578462189234,30.0,1.0
0.12583573569615847,1.3560827757069258,-1.0143226736907085,1.35799550462448,30.0,0.0
1.1658004935156512,-0.15341692373912882,-0.5238189436213131,-1.7234951852430294,34.091827157548344,1.0
0.6458181146059048,0.36412583035666135,-0.3236133395113557,1.24171283708231,30.0,1.0
0.7613697543636262,0.4935115188806089,-0.11339745519590046,1.4161368383955653,30.0,1.0
-0.3941466432135879,-0.32593117510439223,0.607342719599946,1.5905608397088205,30.0,0.0
-0.9141290221233342,-0.8003453663588666,-0.23352081766187488,0.07888616166060823,30.0,1.0
1.6280070525465369,-1.533530934661236,0.7174558018604226,-0.5606685098213278,30.0,1.0
1.3391279531522333,-0.97285961772413,-1.364682480883134,-1.5490711839297742,145.37675515393695,0.0
0.06805991581729776,-0.11028836089781296,1.5382987787112479,-1.2583645150743488,30.0,1.0
0.06805991581729776,-0.15341692373912882,0.6774146810384312,1.4742781721666502,30.0,0.0
-0.3941466432135879,1.0110542729763992,1.6283913005607287,1.1835715033112248,30.0,1.0
0.5880422947270441,-1.3178881204546566,-0.223510537456377,0.8928648344557994,30.0,0.0
1.223576313394512,1.6579827155961369,-0.603901185265296,-0.5025271760502427,30.0,0.0
1.0502488537579298,0.06222589046745043,-1.5448675245820955,-1.0839405137610936,170.30455737398424,0.0
1.0502488537579298,0.3209972675153455,0.5472810383669588,-0.03739650588156194,30.0,0.0
1.5702312326676762,0.14848301615008214,-0.3136030593058578,-0.03739650588156194,30.0,1.0
1.223576313394512,-1.0591167434067617,-0.27356193848386634,0.07888616166060823,36.9988639631442,0.0
-1.0874564817599164,0.5797686445632406,0.8876305653538863,1.7068435072509907,30.0,0.0
0.4724906549693227,-0.23967404942176052,0.457188516517478,0.3114514967449486,30.0,1.0
-1.6652146805485235,-0.5415739893109714,-0.09337689478490473,-1.374647182616519,30.0,1.0
-1.6074388606696628,-1.6629166231851835,-0.7940965091697555,-0.7932338449056681,41.75828686985884,0.0
1.0502488537579298,-1.1885024319307091,0.02674646768106969,-1.7234951852430294,31.572117299936167,0.0
0.35693901521160126,0.019097327626134586,1.598360459944235,-0.9676578462189234,30.0,1.0
1.0502488537579298,1.7011112784374527,0.3370651540515036,0.9510061682268846,30.0,0.0
1.4546795929099547,0.7954114587698199,-0.18346941663438554,0.7765821669136292,30.0,1.0
-0.7985773823656128,1.2266970871829783,-0.6839834269092789,0.7765821669136292,30.0,1.0
1.6280070525465369,0.5366400817219248,0.30703431343501,0.42773416428711875,30.0,0.0
1.0502488537579298,0.19161157899139797,1.0878361694638436,-0.2699618409659023,30.0,1.0
-1.6652146805485235,-0.8866024920414982,-1.064374074718198,-0.2118205071948172,30.0,1.0
-1.6652146805485235,-0.7140882406762349,-0.5438395040323087,0.8347235006847143,30.0,0.0
-0.16304336369814507,0.8816685844524516,-0.18346941663438554,-0.8513751786767532,30.0,1.0
1.3391279531522333,0.7522828959285041,-0.15343857601789193,0.8928648344557994,30.0,1.0
-0.4519224630924486,-0.5847025521522873,-0.073356334373909,-1.374647182616519,30.0,0.0
0.35693901521160126,-0.6278311149936031,-0.8941993112247342,0.07888616166060823,30.0,1.0
0.06805991581729776,-1.4472738089786044,-1.654980606842572,-0.32810317473698736,430.928106863171,1.0
0.12583573569615847,0.06222589046745043,1.5082679380947541,0.020744827889523147,30.0,0.0
-1.7229905004273842,0.2778687046740297,-1.0443535143072022,-0.8513751786767532,30.0,1.0
-0.6830257426078914,0.5366400817219248,0.6674044008329333,1.4161368383955653,30.0,1.0
-1.6652146805485235,0.7954114587698199,-0.9943021132797129,0.602158165600374,30.0,1.0
1.2813521332733726,-0.11028836089781296,-0.7640656685532619,1.5905608397088205,34.753413070996345,1.0
0.7613697543636262,1.2266970871829783,1.3280828943957925,-0.9676578462189234,30.0,0.0
-0.27859500345586646,0.5366400817219248,1.5483090589167456,-0.32810317473698736,30.0,1.0
0.06805991581729776,-1.1022453062480775,-0.9342404320467257,-0.03739650588156194,44.114619216066,0.0
-1.4341114010330807,-0.6278311149936031,-1.0443535143072022,1.4742781721666502,40.162343504441125,1.0
0.06805991581729776,0.3209972675153455,0.04676702809206543,-1.374647182616519,30.0,0.0
1.396903773031094,-0.929731054882814,1.4982576578892564,-1.0839405137610936,30.0,1.0
-1.549663040790802,-1.3610166832959725,0.006725907270073955,-1.6072125177008594,30.0,0.0
1.396903773031094,1.0110542729763992,0.837579164326397,-0.2118205071948172,30.0,0.0
-1.145232301638777,0.5797686445632406,-1.0843946351291938,0.8928648344557994,30.0,1.0
1.4546795929099547,0.45038295603929307,1.3080623339847968,-0.6769511773634979,30.0,1.0
1.6280070525465369,-0.06715979805649712,0.7474866424769162,0.7184408331425441,30.0,0.0
-0.7985773823656128,-1.5766594975025519,0.20693151138003132,0.36959283051603364,30.0,0.0
0.414714835090462,-1.6197880603438677,1.5783398995332392,1.4161368383955653,30.0,0.0
-0.3941466432135879,1.0110542729763992,-1.0043123934852107,0.8347235006847143,31.28681843029525,0.0
-1.4918872209119414,-0.4984454264696556,0.5773118789834525,1.7068435072509907,30.0,0.0
1.223576313394512,-1.2747595576133408,-1.0843946351291938,0.6602994993714592,85.0431972941383,0.0
0.18361155557501915,0.7522828959285041,1.2580109329573075,-1.374647182616519,30.0,1.0
-1.4341114010330807,1.4854684642308735,0.7374763622714183,1.0672888357690546,30.0,1.0
-0.5096982829713093,-0.5847025521522873,-1.6449703266370743,-0.8513751786767532,297.18099531517464,0.0
-1.145232301638777,-0.8434739292001824,0.8876305653538863,0.07888616166060823,30.0,0.0
0.992473033879069,-0.06715979805649712,-0.8241273497862491,-1.3165058488454338,30.0,1.0
